index,dataset_variant,config_name,model_class,scaler,resampling,pca,mean,std,count,generalization_score,complexity_score
895,STRICT,config_kfold,SVC,maxabs,smoteenn,on,0.4006507814762689,0.15003320988717975,6272,0.25061757158908915,4
1317,STRICT,config_strat80,KNeighborsClassifier,maxabs,undersample,off,0.373585027207234,0.12329008064518288,640,0.25029494656205115,3
40,IMPUTED,config_kfold,KNeighborsClassifier,robust,none,off,0.3011215660680378,0.05111177764957355,639,0.2500097884184643,2
681,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,undersample,on,0.39884168891693883,0.14901306237655085,840,0.24982862654038798,4
417,IMPUTED,config_random80,KNeighborsClassifier,standard,smote,on,0.3922288420628121,0.14259212773830335,8960,0.24963671432450876,4
412,IMPUTED,config_random80,KNeighborsClassifier,robust,undersample,off,0.4093212675914125,0.15996057371554467,640,0.24936069387586784,3
1378,STRICT,config_strat80,LogisticRegression,none,undersample,off,0.361826057913283,0.1125589324938179,240,0.24926712541946508,1
1037,STRICT,config_loo,QuadraticDiscriminantAnalysis,none,smote,off,0.2777577436275889,0.02854413333565563,24,0.24921361029193329,2
400,IMPUTED,config_random80,KNeighborsClassifier,maxabs,undersample,off,0.40589696756174476,0.15693175558969238,640,0.24896521197205237,3
687,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,smoteenn,on,0.4125008407758467,0.16378301114037866,1680,0.24871782963546804,4
622,IMPUTED,config_strat80,LinearDiscriminantAnalysis,robust,smoteenn,off,0.41111926947957284,0.16249912443544698,80,0.24862014504412586,2
539,IMPUTED,config_random80,SVC,robust,smoteenn,on,0.43143635556508836,0.18315039339695668,3360,0.24828596216813167,4
777,STRICT,config_kfold,KNeighborsClassifier,robust,smote,on,0.31967622825432107,0.07142500725016043,17920,0.24825122100416064,4
1186,STRICT,config_random80,LogisticRegression,maxabs,smote,on,0.4618912377480979,0.21368138108590445,3360,0.24820985666219347,3
439,IMPUTED,config_random80,LinearDiscriminantAnalysis,robust,smoteenn,on,0.4148266727913152,0.16690347325842395,560,0.24792319953289124,3
1072,STRICT,config_loo,SVC,maxabs,none,off,0.33975893765913684,0.0920695021415441,10,0.24768943551759276,2
1369,STRICT,config_strat80,LogisticRegression,maxabs,smote,off,0.40863103528062006,0.16097671583156253,480,0.24765431944905753,2
1291,STRICT,config_strat80,GaussianNB,none,none,off,0.3713252131240317,0.12367867662556216,60,0.24764653649846957,1
1283,STRICT,config_strat80,GaussianNB,maxabs,none,off,0.3713252131240317,0.12367867662556216,60,0.24764653649846957,2
1295,STRICT,config_strat80,GaussianNB,robust,none,off,0.3713252131240317,0.12367867662556216,60,0.24764653649846957,2
1303,STRICT,config_strat80,GaussianNB,standard,none,off,0.3713252131240317,0.12367867662556216,60,0.24764653649846957,2
13,IMPUTED,config_kfold,GaussianNB,robust,none,on,0.3272683729096126,0.0796619287075249,588,0.24760644420208766,3
88,IMPUTED,config_kfold,LogisticRegression,maxabs,smoteenn,off,0.37378469444773244,0.12618537645433572,960,0.2475993179933967,2
898,STRICT,config_kfold,SVC,none,none,off,0.3246409077723563,0.07753595205838128,225,0.24710495571397506,1
416,IMPUTED,config_random80,KNeighborsClassifier,standard,smote,off,0.3795026112476621,0.1324395591540882,1280,0.2470630520935739,3
571,IMPUTED,config_strat80,GaussianNB,standard,none,on,0.41543558184291873,0.1690446376129878,420,0.24639094422993094,3
307,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,robust,none,on,0.2968210468122633,0.050542893773584875,42,0.24627815303867842,3
43,IMPUTED,config_kfold,KNeighborsClassifier,robust,smote,on,0.31914268897639403,0.07292700223619505,17892,0.24621568674019897,4
961,STRICT,config_loo,KNeighborsClassifier,robust,smoteenn,on,0.3314099516720165,0.08568891034980633,894,0.24572104132221015,4
517,IMPUTED,config_random80,RandomForestClassifier,robust,undersample,off,0.3887230008991605,0.14302939008199128,2880,0.24569361081716923,3
1200,STRICT,config_random80,LogisticRegression,robust,smoteenn,on,0.4198470062980673,0.1742715609975221,3360,0.2455754453005452,3
418,IMPUTED,config_random80,KNeighborsClassifier,standard,smoteenn,off,0.40136710282032684,0.15584592576414416,1280,0.24552117705618268,3
1202,STRICT,config_random80,LogisticRegression,robust,undersample,on,0.42406011596050136,0.1788117189999718,1680,0.24524839696052955,3
513,IMPUTED,config_random80,RandomForestClassifier,none,undersample,off,0.38913543615258783,0.14392090553860085,2880,0.245214530613987,2
1126,STRICT,config_random80,GaussianNB,standard,undersample,on,0.40792084622973884,0.16278169522440436,798,0.24513915100533448,4
419,IMPUTED,config_random80,KNeighborsClassifier,standard,smoteenn,on,0.40034146434511564,0.1553352079305023,8960,0.24500625641461335,4
496,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,undersample,off,0.3976740721924842,0.15326663880200092,120,0.24440743339048326,3
382,IMPUTED,config_random80,GaussianNB,robust,smoteenn,off,0.397683908356126,0.15354002910045866,240,0.24414387925566733,3
1312,STRICT,config_strat80,KNeighborsClassifier,maxabs,none,on,0.3653048235381476,0.12119707183061604,2240,0.24410775170753155,3
390,IMPUTED,config_random80,GaussianNB,standard,smoteenn,off,0.39710663475230373,0.1532148128373426,240,0.24389182191496114,3
1101,STRICT,config_random80,GaussianNB,maxabs,smote,off,0.3610756434512545,0.1174613179883482,228,0.2436143254629063,3
1190,STRICT,config_random80,LogisticRegression,maxabs,undersample,on,0.44557614558167447,0.20211819813479817,1680,0.2434579474468763,3
521,IMPUTED,config_random80,RandomForestClassifier,standard,undersample,off,0.3880473664097573,0.14464722583808406,2880,0.24340014057167322,3
541,IMPUTED,config_random80,SVC,robust,undersample,on,0.4424277314119561,0.1994733657328514,1680,0.24295436567910472,4
225,IMPUTED,config_loo,KNeighborsClassifier,robust,smote,on,0.31298568551394457,0.0703163873273474,896,0.24266929818659716,4
90,IMPUTED,config_kfold,LogisticRegression,maxabs,undersample,off,0.3807641158084922,0.1381200439778569,480,0.24264407183063527,2
509,IMPUTED,config_random80,RandomForestClassifier,maxabs,undersample,off,0.38666834078232243,0.1441100909848596,2880,0.24255824979746282,3
1314,STRICT,config_strat80,KNeighborsClassifier,maxabs,smote,on,0.36260868592597323,0.12022926062102303,8960,0.2423794253049502,4
339,IMPUTED,config_loo,SVC,maxabs,none,on,0.2985698351696141,0.05709610980671489,45,0.2414737253628992,3
697,IMPUTED,config_strat80,RandomForestClassifier,none,undersample,off,0.3954338519328539,0.1568334303386553,2880,0.23860042159419861,2
1108,STRICT,config_random80,GaussianNB,none,smote,off,0.3607910715800093,0.1223583131450502,228,0.2384327584349591,2
1358,STRICT,config_strat80,LinearDiscriminantAnalysis,robust,undersample,on,0.4197125125862852,0.18130496509033553,280,0.2384075474959497,3
678,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,smoteenn,off,0.39706939462361035,0.1591111791983835,240,0.23795821542522685,3
504,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,standard,undersample,off,0.38664082731125526,0.14906905644999288,120,0.23757177086126238,3
693,IMPUTED,config_strat80,RandomForestClassifier,maxabs,undersample,off,0.3950698145653431,0.15758780023827232,2880,0.2374820143270708,3
605,IMPUTED,config_strat80,KNeighborsClassifier,standard,undersample,on,0.39281831578367965,0.1554015163116405,4480,0.23741679947203914,4
122,IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,none,smoteenn,off,0.3018709410961501,0.06456512196521957,480,0.23730581913093052,2
686,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,smoteenn,off,0.39814819821409064,0.16133359249379595,240,0.2368146057202947,3
639,IMPUTED,config_strat80,LogisticRegression,maxabs,smoteenn,on,0.4313036100652587,0.19453472233987568,3360,0.23676888772538301,3
705,IMPUTED,config_strat80,RandomForestClassifier,standard,undersample,off,0.3929488968328206,0.1563832776650823,2880,0.23656561916773827,3
408,IMPUTED,config_random80,KNeighborsClassifier,robust,smote,off,0.3771737657932405,0.14085143850162274,1280,0.23632232729161778,3
1245,STRICT,config_random80,RandomForestClassifier,none,smoteenn,off,0.35556947230728747,0.11938458422192195,5472,0.23618488808536553,2
641,IMPUTED,config_strat80,LogisticRegression,maxabs,undersample,on,0.451747854754856,0.21591384943180253,1680,0.23583400532305349,3
956,STRICT,config_loo,KNeighborsClassifier,robust,none,off,0.2844559111998349,0.04892600301413478,31,0.2355299081857001,2
455,IMPUTED,config_random80,LogisticRegression,maxabs,smoteenn,on,0.4186967223484378,0.1831769970025994,3360,0.2355197253458384,3
1115,STRICT,config_random80,GaussianNB,robust,smoteenn,off,0.36785541967231977,0.13258492941666145,228,0.23527049025565833,3
1315,STRICT,config_strat80,KNeighborsClassifier,maxabs,smoteenn,off,0.36262401379679987,0.12749674583384843,1280,0.23512726796295144,3
701,IMPUTED,config_strat80,RandomForestClassifier,robust,undersample,off,0.3929305879615535,0.15791276219315764,2880,0.23501782576839586,3
1185,STRICT,config_random80,LogisticRegression,maxabs,smote,off,0.41952016874798975,0.1845450706379338,480,0.23497509811005596,2
311,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,robust,smoteenn,on,0.29667353073246183,0.062102712766184245,168,0.2345708179662776,4
1135,STRICT,config_random80,KNeighborsClassifier,none,none,off,0.3768860602273156,0.14251584072783882,316,0.23437021949947676,1
824,STRICT,config_kfold,LogisticRegression,maxabs,undersample,off,0.38006698585716286,0.1457432041991063,480,0.23432378165805656,2
516,IMPUTED,config_random80,RandomForestClassifier,robust,smoteenn,off,0.3778303212610893,0.14423538569537844,5760,0.23359493556571084,3
1234,STRICT,config_random80,QuadraticDiscriminantAnalysis,standard,smote,on,0.3621297963123984,0.1286466532639407,1680,0.2334831430484577,4
1356,STRICT,config_strat80,LinearDiscriminantAnalysis,robust,smoteenn,on,0.4174496409928101,0.18419099775681483,560,0.2332586432359953,3
534,IMPUTED,config_random80,SVC,robust,none,off,0.3664543758379042,0.13326408828313538,120,0.2331902875547688,2
747,STRICT,config_kfold,GaussianNB,robust,none,on,0.3422750085892219,0.10913745149909265,756,0.23313755709012923,3
1354,STRICT,config_strat80,LinearDiscriminantAnalysis,robust,smote,on,0.43113151632771296,0.19805403842795508,560,0.23307747789975788,3
936,STRICT,config_loo,GaussianNB,robust,undersample,on,0.3325186953324158,0.09962416494236255,33,0.23289453039005326,4
692,IMPUTED,config_strat80,RandomForestClassifier,maxabs,smoteenn,off,0.38907297622326364,0.1566142854106353,5760,0.23245869081262835,3
169,IMPUTED,config_kfold,SVC,robust,none,on,0.33417078655312005,0.10216981556929168,1398,0.23200097098382838,3
557,IMPUTED,config_strat80,GaussianNB,maxabs,undersample,on,0.41180999300258114,0.1799649466713719,840,0.23184504633120925,4
1276,STRICT,config_random80,SVC,standard,none,on,0.40345256088932324,0.17169834569279888,798,0.23175421519652437,3
389,IMPUTED,config_random80,GaussianNB,standard,smote,on,0.3884859652870517,0.15685973868263647,1680,0.23162622660441523,4
1372,STRICT,config_strat80,LogisticRegression,maxabs,smoteenn,on,0.40829833556419937,0.17688873703340313,3360,0.23140959853079623,3
1448,STRICT,config_strat80,SVC,none,smote,off,0.37786802660461405,0.14650274154276224,480,0.2313652850618518,2
526,IMPUTED,config_random80,SVC,maxabs,smoteenn,off,0.43193971968491096,0.20062107674575075,480,0.2313186429391602,3
1311,STRICT,config_strat80,KNeighborsClassifier,maxabs,none,off,0.3400065114080971,0.10959009508644382,320,0.2304164163216533,2
938,STRICT,config_loo,GaussianNB,standard,none,on,0.34037538258186056,0.10999723825781879,13,0.23037814432404177,3
855,STRICT,config_kfold,QuadraticDiscriminantAnalysis,none,smote,off,0.27931073103150467,0.04946670164649855,480,0.22984402938500612,2
404,IMPUTED,config_random80,KNeighborsClassifier,none,smoteenn,off,0.3512664253532416,0.12147091936923984,1280,0.22979550598400175,2
123,IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,none,undersample,off,0.2879084589571456,0.05832587875870544,240,0.2295825801984402,2
303,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,none,smote,off,0.264095067349757,0.03461250328702162,24,0.2294825640627354,2
588,IMPUTED,config_strat80,KNeighborsClassifier,none,smoteenn,off,0.40896917439078784,0.17949236033694788,1280,0.22947681405383996,2
1313,STRICT,config_strat80,KNeighborsClassifier,maxabs,smote,off,0.3529464016427373,0.12356972572288646,1280,0.2293766759198508,3
1352,STRICT,config_strat80,LinearDiscriminantAnalysis,robust,none,on,0.40754214630280583,0.1786787336729061,140,0.22886341262989973,2
589,IMPUTED,config_strat80,KNeighborsClassifier,none,undersample,off,0.41855516214341276,0.19000897983958803,640,0.22854618230382473,2
1198,STRICT,config_random80,LogisticRegression,robust,smote,on,0.42557619360785715,0.19725093499980592,3360,0.22832525860805122,3
1437,STRICT,config_strat80,RandomForestClassifier,standard,smoteenn,off,0.35800006641174836,0.12983581112049059,5760,0.22816425529125778,3
457,IMPUTED,config_random80,LogisticRegression,maxabs,undersample,on,0.4260340908388947,0.19811516872470708,1680,0.22791892211418763,3
1429,STRICT,config_strat80,RandomForestClassifier,none,smoteenn,off,0.3569629639808894,0.12979458016251894,5760,0.22716838381837046,2
1159,STRICT,config_random80,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.38412415599024896,0.15715513678066972,80,0.22696901920957924,2
1124,STRICT,config_random80,GaussianNB,standard,smoteenn,on,0.3785707117238933,0.1516613633070777,1596,0.2269093484168156,4
1297,STRICT,config_strat80,GaussianNB,robust,smote,off,0.3737796948454695,0.14749771660028602,240,0.2262819782451835,3
1285,STRICT,config_strat80,GaussianNB,maxabs,smote,off,0.3784557686209202,0.15222213253319458,240,0.2262336360877256,3
195,IMPUTED,config_loo,GaussianNB,robust,none,on,0.29146745310423644,0.06533885644169489,15,0.22612859666254154,3
1000,STRICT,config_loo,LogisticRegression,maxabs,none,off,0.3735305488982026,0.14763327743979987,10,0.22589727145840272,1
1304,STRICT,config_strat80,GaussianNB,standard,none,on,0.36391922215387995,0.13809990644989767,420,0.22581931570398228,3
1138,STRICT,config_random80,KNeighborsClassifier,none,undersample,off,0.38601094983174505,0.16033807748511714,632,0.22567287234662792,2
856,STRICT,config_kfold,QuadraticDiscriminantAnalysis,none,smoteenn,off,0.2979377166938211,0.07227594844494985,480,0.22566176824887124,2
401,IMPUTED,config_random80,KNeighborsClassifier,maxabs,undersample,on,0.39138424278210854,0.16577413279475492,4480,0.22561010998735362,4
1305,STRICT,config_strat80,GaussianNB,standard,smote,off,0.36692775558578483,0.14154332930536717,240,0.22538442628041766,3
673,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,none,undersample,off,0.31899186616917896,0.09372778118341667,120,0.22526408498576228,2
1335,STRICT,config_strat80,KNeighborsClassifier,standard,smoteenn,off,0.3607537892144824,0.1355735799984562,1280,0.22518020921602622,3
700,IMPUTED,config_strat80,RandomForestClassifier,robust,smoteenn,off,0.38379041298142624,0.15882054389079098,5760,0.22496986909063527,3
1456,STRICT,config_strat80,SVC,robust,smoteenn,on,0.4179352212442266,0.19314471901838345,3360,0.22479050222584315,4
410,IMPUTED,config_random80,KNeighborsClassifier,robust,smoteenn,off,0.39548244483874584,0.17069323214004836,1280,0.22478921269869748,3
